9,あじさいの開花,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759,京都　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,8,620,8,614,8,617,8,615,8,620,8,616,8,616,8,0,0,0,0,620,8,614,8,621,8,620,8,614,8,605,8,613,8,615,8,614,8,609,8,614,8,606,8,610,8,619,8,610,8,612,8,612,8,617,8,616,8,0,0,0,0,0,0,0,0,611,8,614,8,608,8,608,8,608,8,603,8,606,8,605,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,8,603,8,2021,621,8,1995
761,彦根　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,8,620,8,619,8,624,8,619,8,623,8,619,8,621,8,624,8,626,8,621,8,610,8,622,8,628,8,617,8,614,8,621,8,628,8,619,8,614,8,616,8,617,8,624,8,628,8,621,8,620,8,615,8,621,8,620,8,618,8,618,8,625,8,616,8,620,8,621,8,618,8,624,8,615,8,614,8,614,8,612,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,8,610,8,1994,628,8,2006
762,下関　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,8,612,8,610,8,618,9,617,9,618,8,613,9,613,9,613,9,614,9,618,9,608,9,629,8,624,8,609,8,610,9,604,9,612,9,614,8,624,8,611,8,602,8,615,9,615,9,606,8,611,8,615,8,615,8,615,8,612,8,608,8,609,8,614,8,613,8,610,8,606,8,610,8,610,8,607,8,609,8,609,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,8,602,8,2004,629,8,1995
765,広島　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,616,8,615,8,617,8,616,8,614,8,613,8,618,9,612,9,606,9,613,9,607,9,615,9,610,9,616,9,617,9,607,9,604,9,614,9,616,9,611,9,604,9,611,9,608,9,609,9,612,9,610,9,610,9,614,9,614,9,609,9,607,9,607,9,611,9,606,9,609,9,608,9,605,9,607,9,610,9,602,9,0,0,606,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,8,602,8,2021,618,8,1988
768,岡山　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,610,8,617,8,610,8,613,9,612,9,614,9,613,9,611,9,610,9,608,9,611,9,610,9,616,9,618,9,611,9,603,9,608,9,612,9,608,9,606,9,605,9,607,9,610,9,609,9,609,9,616,9,612,9,616,9,622,9,613,9,628,9,611,9,610,9,0,0,0,0,0,0,612,9,604,8,601,8,601,8,531,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8,531,8,2023,628,8,2013
770,神戸　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8,625,8,614,8,617,8,616,8,624,8,614,8,616,8,606,8,608,8,610,8,605,8,621,8,612,8,604,8,525,8,609,8,611,9,612,8,529,8,608,8,602,8,622,8,608,8,610,8,606,8,608,8,608,8,608,8,613,8,610,8,610,8,608,8,609,8,611,8,605,8,606,8,608,8,531,8,606,8,605,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,8,525,8,1998,625,8,1984
772,大阪　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,6,528,6,610,9,610,9,615,9,609,9,607,9,605,9,610,9,602,9,606,9,605,9,612,9,607,9,527,9,617,8,614,8,604,8,602,8,609,8,527,8,608,8,613,8,605,8,609,8,608,8,608,8,610,8,611,8,609,8,606,8,605,8,606,8,607,8,604,8,607,8,604,8,531,8,601,8,604,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,8,527,8,2004,617,8,1999
776,洲本　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,8,606,8,608,8,615,8,608,8,614,9,610,9,615,9,609,9,608,9,612,9,612,9,615,9,614,9,612,9,611,9,607,9,528,9,609,9,614,9,608,9,605,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,8,1998,615,8,1993
777,和歌山　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,8,611,8,606,8,610,8,605,8,611,8,606,8,604,8,606,8,609,8,611,8,606,8,0,0,0,0,609,8,526,9,607,9,612,9,605,9,531,9,613,9,531,9,608,9,613,9,605,9,609,9,608,9,611,9,613,9,611,9,617,9,610,9,603,9,603,9,608,9,604,9,605,9,603,9,603,9,604,9,601,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,8,526,8,1998,617,8,2013
778,潮岬　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,8,614,8,604,8,604,8,608,8,613,8,602,8,610,8,606,8,602,8,614,8,610,8,612,8,624,8,609,8,526,8,608,8,612,8,606,8,529,8,602,8,527,8,615,8,608,8,607,8,606,8,603,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,8,1998,624,8,1996
780,奈良　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8,618,8,616,8,620,8,0,0,0,0,614,9,614,9,611,9,610,9,617,9,617,9,627,9,623,9,614,9,601,9,620,9,614,9,604,9,617,9,609,9,612,9,617,9,620,9,615,9,617,9,614,9,620,9,618,9,618,9,614,9,612,9,605,9,608,9,612,9,607,9,609,9,603,9,602,9,613,8,601,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,8,601,8,2023,627,8,1995
800,厳原　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,8,601,8,603,8,0,0,602,8,0,0,531,8,606,8,602,8,601,8,603,8,605,8,601,8,603,8,605,8,602,8,602,8,528,8,614,8,618,8,604,8,608,9,604,9,604,9,615,9,0,0,0,0,610,9,614,8,613,8,615,8,621,8,609,8,603,8,531,8,614,8,606,8,605,8,613,8,605,8,611,8,617,8,605,8,613,8,611,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528,8,1982,621,8,1996
807,福岡　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,8,608,8,607,8,615,9,612,9,615,9,602,9,531,9,610,9,604,9,608,8,605,8,615,8,615,8,604,8,531,8,610,8,603,8,605,8,604,8,605,8,530,8,604,8,608,8,607,8,604,8,601,8,607,8,608,8,604,8,603,8,604,8,602,8,603,8,602,8,531,8,603,8,604,8,601,8,529,8,601,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,605,8,529,8,2022,615,8,1996
813,佐賀　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,8,613,8,610,8,611,8,614,8,619,8,606,8,612,8,613,8,611,8,607,8,605,8,615,8,613,8,525,8,0,0,0,0,607,8,530,8,525,8,525,8,525,8,602,8,612,8,606,8,606,8,608,8,605,8,609,8,606,8,604,8,601,8,602,8,601,8,602,8,530,8,531,8,602,8,526,8,527,8,529,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8,525,8,2004,619,8,1988
815,大分　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,8,611,8,618,8,620,8,613,8,608,8,617,8,609,8,616,8,612,8,613,8,612,8,611,8,614,8,608,8,616,8,614,8,616,8,618,8,609,8,604,8,611,8,614,8,609,8,603,8,603,8,601,8,606,8,612,8,604,8,610,8,607,8,611,8,609,8,611,8,606,8,609,8,607,8,601,8,605,8,602,8,605,8,606,8,528,8,603,8,602,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,608,8,528,8,2021,620,8,1981
817,長崎　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,510,8,505,8,515,8,517,8,519,8,524,8,520,8,525,8,520,8,523,8,520,8,524,8,529,8,519,8,523,8,525,8,526,8,524,8,525,8,524,8,529,8,607,8,604,8,609,8,604,8,610,8,606,8,601,8,609,8,609,8,607,8,608,8,607,8,614,8,608,8,603,8,610,8,617,8,606,8,603,8,606,8,531,8,609,8,607,8,529,8,610,8,605,8,604,8,609,8,604,8,604,8,606,8,607,8,531,8,605,8,604,8,602,8,608,8,602,8,603,8,605,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,8,505,8,1964,617,8,2000
819,熊本　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8,525,8,603,8,606,8,607,8,616,8,612,8,613,9,611,8,604,8,605,8,605,8,612,8,602,8,613,9,610,8,531,8,521,8,601,8,606,8,531,8,523,8,521,8,526,8,530,8,0,0,526,8,604,8,604,8,601,8,0,0,601,9,529,9,530,9,601,9,607,9,603,9,528,9,529,9,609,9,528,9,601,9,529,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,8,521,8,2003,616,8,1986
822,延岡　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,8,521,8,526,8,521,8,518,8,529,8,617,8,601,8,607,8,604,8,606,8,606,8,530,8,603,8,604,8,615,8,610,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,8,1982,617,8,1984
827,鹿児島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526,8,604,8,528,8,525,8,526,8,527,8,527,8,524,8,523,8,526,8,604,8,531,8,604,8,606,8,527,8,522,8,517,8,604,8,601,8,525,8,522,8,527,8,601,8,530,8,606,8,603,8,605,8,604,8,605,8,610,8,531,8,609,8,606,8,605,8,613,8,530,8,604,8,609,8,608,8,604,8,601,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,8,517,8,1999,613,8,2017
830,宮崎　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,519,8,602,8,0,0,611,8,523,8,607,8,523,8,524,8,525,8,528,8,530,8,531,8,606,8,601,8,525,8,529,8,521,8,519,8,507,8,529,8,604,8,605,8,602,8,602,8,609,8,608,8,607,8,607,8,530,8,530,8,609,8,603,8,601,8,607,8,604,8,611,8,608,8,602,8,607,8,612,8,531,8,530,8,604,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,8,507,8,1999,612,8,2020
836,屋久島　,0,0,513,8,513,8,512,8,515,8,513,8,528,8,527,8,520,8,525,8,525,8,527,8,525,8,525,8,512,8,528,8,601,8,524,8,525,8,522,8,522,8,522,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,512,8,1967,601,8,1969
837,種子島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,530,8,605,8,528,8,610,8,606,8,613,8,609,8,609,8,611,8,603,8,605,8,613,8,608,9,609,9,605,8,529,8,602,9,605,9,610,9,603,8,603,8,607,8,601,9,525,8,528,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,525,8,2006,613,8,1994
843,福江　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8,610,8,531,8,601,8,615,8,616,8,613,8,613,8,605,8,610,8,615,8,610,8,613,8,604,8,613,8,615,8,609,8,614,8,615,8,619,8,613,8,622,8,618,9,611,8,608,8,613,8,616,8,614,8,610,9,609,9,611,8,623,8,613,8,613,8,619,8,615,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,8,1976,623,8,2005
887,松山　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8,610,8,610,8,610,8,615,8,616,8,612,8,608,8,606,8,608,8,614,8,607,8,613,8,615,8,609,8,0,0,611,8,706,8,611,8,601,8,613,8,606,8,606,8,606,8,604,8,626,8,601,8,610,8,610,8,606,8,603,8,603,8,531,8,531,8,604,8,618,8,531,8,531,8,526,8,525,8,526,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,8,525,8,2022,706,8,2000
891,高松　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,8,617,8,618,8,618,8,616,8,614,8,619,8,609,8,605,8,615,8,616,8,610,8,618,8,614,8,610,8,602,8,611,8,615,8,607,8,604,8,608,8,604,8,608,8,613,8,608,8,610,8,608,8,613,8,613,8,609,8,608,8,609,8,604,8,604,8,607,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,609,8,602,8,1998,619,8,1989
892,宇和島　,608,8,602,8,601,8,609,8,612,8,610,8,603,8,605,8,0,0,0,0,0,0,531,8,608,8,601,8,607,8,612,8,607,8,0,0,0,0,605,8,0,0,601,8,527,8,603,8,610,8,614,8,611,8,609,8,608,8,607,8,606,8,615,8,604,8,606,9,604,9,617,8,612,8,608,8,607,8,610,8,617,9,609,8,612,8,613,8,602,8,527,8,610,8,613,8,601,8,604,8,609,8,604,8,617,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,8,1998,617,8,2005
893,高知　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,618,8,530,8,517,8,521,8,601,8,610,8,603,8,611,9,605,8,609,8,605,8,530,8,603,8,603,8,608,8,601,8,604,8,612,8,527,8,526,8,602,8,605,8,529,8,531,8,603,8,601,8,531,8,531,8,612,8,604,8,602,8,603,8,602,8,604,8,610,8,612,8,610,8,601,8,606,8,601,8,609,8,609,8,605,8,608,8,601,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,604,8,517,8,1981,618,8,1979
895,徳島　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,614,8,618,8,609,8,616,8,615,8,617,8,615,8,611,8,612,8,616,8,617,8,610,8,612,8,613,8,608,8,529,8,613,8,612,8,608,8,603,8,608,8,0,0,610,8,612,8,615,8,617,8,615,8,614,8,615,8,612,8,611,8,613,8,609,8,610,8,612,8,608,8,610,8,613,8,607,8,610,8,609,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,8,529,8,1998,618,8,1984
909,名瀬　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,606,8,607,8,601,8,601,8,615,8,607,8,517,9,526,9,528,8,517,9,524,8,528,8,527,8,608,8,614,8,603,8,610,8,610,8,522,8,0,0,606,8,513,8,602,8,603,8,525,8,615,8,520,8,530,8,602,8,516,8,523,8,526,8,524,8,522,8,514,8,610,8,608,8,622,8,607,8,531,8,616,8,618,8,611,8,616,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,8,513,8,2001,622,8,2017
912,与那国島,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,西表島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
918,石垣島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,521,8,424,8,515,8,515,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,8,1973,521,8,1972
927,宮古島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
929,久米島　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,8,1980,601,8,1980
936,那覇　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
940,名護　　,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
945,南大東島,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
